id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
CET4_CORE_1546	bristle	n. 短而硬的毛；鬃毛	/'brɪs(ə)l/	/'brɪsl/	n. 刚毛, 猪鬃 / vi. 直立, 发怒, 充满 / vt. 使直立	'brisl	n. a stiff fiber (coarse hair or filament); natural or synthetic / n. a stiff hair / v. rise up as in fear / v. have or be thickly covered with or as if with bristles
CET4_CORE_1548	British	adj. 不列颠的，英联邦的	/'brɪtɪʃ/	/'brɪtɪʃ/	a. 英国的 / n. 英国人, 英国英语	'britiʃ	n. the people of Great Britain / a. of or relating to or characteristic of Great Britain or its people or culture
CET4_CORE_108	broad	adj. 宽的	/brɔːd/	/brɔd/	a. 宽广的, 辽阔的, 广大的, 显著的 / adv. 宽阔地 / n. 宽阔部分	brɒ:d	n. slang term for a woman / s. not detailed or specific / s. lacking subtlety; obvious / s. being at a peak or culminating point
CET4_CORE_1551	broken	adj. 被打碎的，骨折的	/'brəʊk(ə)n/	/'brokən/	a. 坏掉的, 打破的, 断掉的 / break的过去分词	'brәukәn	a. physically and forcibly separated into pieces or cracked or split / a. not continuous in space, time, or sequence or varying abruptly / s. subdued or brought low in condition or status / a. (especially of promises or contracts) having been violated or disregarded
CET4_CORE_1553	brood	n. 同窝幼鸟； v. 孵(蛋)	/bruːd/	/brud/	n. 一窝, 一伙 / vt. 孵, 沉思	bru:d	n. the young of an animal cared for at one time / v. think moodily or anxiously about something / v. hang over, as of something threatening, dark, or menacing / v. sit on (eggs)
CET4_CORE_1554	brook	n. 小河，溪流	/brʊk/	/brʊk/	n. 小溪 / vt. 容忍	bruk	n. a natural stream of water smaller than a river (and often a tributary of a river)
CET4_CORE_1568	bulk	n. 物体，容积，大批	/bʌlk/	/bʌlk/	n. 大小, 体积, 大块, 大多数 / vt. 显得大, 显得重要	bʌlk	n. the property of something that is great in magnitude / n. the property possessed by a large mass / v. stick out or up
CET4_CORE_1571	bunch	n. 束，球，串；一群	/bʌn(t)ʃ/	/bʌntʃ/	n. 串, 束 / [医] 骨肿块(马)	bʌntʃ	n. a grouping of a number of similar things / n. any collection in its entirety / v. gather or cause to gather into a cluster
CET4_CORE_1572	bundle	n. 捆，包，束；包袱	/'bʌnd(ə)l/	/'bʌndl/	n. 捆, 束 / vt. 包扎, 胡乱塞进 / vi. 匆忙离开	'bʌndl	n. a package of several things tied together for carrying or storing / v. make into a bundle / v. sleep fully clothed in the same bed with one's betrothed
CET4_CORE_111	bureau	n. 局	/'bjʊərəʊ/	/'bjʊro/	n. 局, 办公处 / [经] 局, 司, 处	'bjuәrәu	n an administrative unit of government / n furniture with drawers for keeping clothes
CET4_CORE_1577	bush	n. 灌木，灌木丛，矮树	/bʊʃ/	/bʊʃ/	n. 矮树丛 / [化] 管衬	buʃ	n. a large wilderness area / n. 43rd President of the United States; son of George Herbert Walker Bush (born in 1946) / n. United States electrical engineer who designed an early analogue computer and who led the scientific program of the United States during World War II (1890-1974) / n. vice president under Reagan and 41st President of the United States (born in 1924)
CET4_CORE_1579	busy	adj. 忙的，繁忙的	/'bɪzɪ/	/'bɪzi/	a. 忙碌的, 热闹的, 没空的 / vt. 使忙 / vi. 忙碌 / [计] 忙; 忙碌	'bizi	v. keep busy with / a. actively or fully engaged or occupied / s. overcrowded or cluttered with detail / s. crowded with or characterized by much activity
CET4_CORE_1586	by	prep. 在…旁；被，由	/baɪ/	/baɪ/	prep. 被, 经, 由, 在...之旁 / adv. 经过, 在近处	bai	r. so as to pass a given point
CET4_CORE_1592	cafeteria	n. 自助食堂	/kæfɪ'tɪərɪə/	/,kæfə'tɪrɪə/	n. 自助餐厅 / [经] 自助餐厅	.kæfi'tiәriә	n. a restaurant where you serve yourself and pay a cashier
CET4_CORE_1593	cage	n. 笼；鸟笼，囚笼	/keɪdʒ/	/kedʒ/	n. 笼, 牢房, 战俘营 / vt. 关进笼内	keidʒ	n. an enclosure made or wire or metal bars in which birds or animals can be kept / n. something that restricts freedom as a cage restricts movement / n. United States composer of avant-garde music (1912-1992) / n. the net that is the goal in ice hockey
CET4_CORE_1598	call	v. 把…叫做；叫，喊	/kɔːl/	/kɔl/	n. 呼叫, 访问, 打电话, 号召, 召集, 要求 / vt. 呼叫, 召集, 打电话 / vi. 叫喊, 访问, 叫牌 / [计] 调用; 呼叫; DOS内部命令:在批处理文件中调用另一个批处理文件	kɒ:l	n. a telephone connection / n. a special disposition (as if from a divine source) to pursue a particular course / n. a demand especially in the phrase "the call of duty" / n. a brief social visit
CET4_CORE_1602	camp	n. 野营，营地，兵营	/kæmp/	/kæmp/	n. 露营, 帐篷 / vi. 露营, 扎营 / vt. 使扎营	kæmp	n. temporary living quarters specially built by the army for soldiers / n. a group of people living together in a camp / n. temporary lodgings in the country for travelers or vacationers / n. a penal institution (often for forced labor)
CET4_CORE_113	campaign	n. 活动	/kæm'peɪn/	/kæm'pen/	n. 战役, 运动, 竞选运动 / vi. 参加运动, 作战	kæm'pein	n. a series of actions advancing a principle or tending toward a particular end / n. several related operations aimed at achieving a particular goal (usually within geographical and temporal constraints) / n. an overland journey by hunters (especially in Africa) / v. run, stand, or compete for an office or a position
CET4_CORE_1608	cancer	n. 癌，癌症，肿瘤	/'kænsə/	/'kænsɚ/	n. 癌, 恶性肿瘤 / [医] 癌	'kænsә	n. any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream / n. (astrology) a person who is born while the sun is in Cancer / n. a small zodiacal constellation in the northern hemisphere; between Leo and Gemini / n. the fourth sign of the zodiac; the sun is in this sign from about June 21 to July 22
CET4_CORE_116	canteen	n. 食堂	/kæn'tiːn/	/kænˈtiːn/	n. 水壶, 军中俱乐部, 临时流动餐馆, 小卖部	kæn'ti:n	n. a flask for carrying water; used by soldiers or travelers / n. sells food and personal items to personnel at an institution or school or camp etc. / n. a restaurant outside; often for soldiers or policemen / n. a recreation room in an institution
CET4_CORE_1617	captain	n. 陆军上尉；队长	/'kæptɪn/	/ˈkæptən/	n. 船长, 指挥官, 海军上校, 首领 / vt. 率领, 指挥	'kæptin	n. an officer holding a rank below a major but above a lieutenant / n. the naval officer in command of a military ship / n. a policeman in charge of a precinct / n. the leader of a group of people
CET4_CORE_1619	capture	v. 捕获，俘获；夺得	/'kæptʃə/	/'kæptʃɚ/	n. 抓取, 战利品, 捕获之物 / vt. 抓取, 获得, 迷住 / [计] 截获命令	'kæptʃә	n. the act of forcibly dispossessing an owner of property / n. a process whereby a star or planet holds an object in its gravitational field / n. any process in which an atomic or nuclear system acquires an additional particle / n. the act of taking of a person by force
CET4_CORE_1621	carbon	n. 碳	/'kɑːb(ə)n/	/'kɑrbən/	n. 碳, 副本, 复写纸 / [化] 碳	'kɑ:bәn	n. an abundant nonmetallic tetravalent element occurring in three allotropic forms: amorphous carbon and graphite and diamond; occurs in all organic compounds / n. a copy made with carbon paper
CET4_CORE_1625	careful	adj. 仔细的；细致的	/'keəfʊl; -f(ə)l/	/'kɛrfl/	a. 小心的, 谨慎的	'kєәful	a. exercising caution or showing care or attention / s. cautiously attentive / s. unhurried and with care and dignity / s. full of cares or anxiety
CET4_CORE_1629	carrier	n. 运输工具；运载工具	/'kærɪə/	/'kærɪɚ/	n. 运送者, 邮递员, 带菌者 / [计] 载波	'kæriә	n. someone whose employment involves carrying something / n. a self-propelled wheeled vehicle designed specifically to carry something / n. an inactive substance that is a vehicle for a radioactive tracer of the same substance and that assists in its recovery after some chemical reaction / n. a person or firm in the business of transporting people or goods or messages
CET4_CORE_1630	carrot	n. 胡罗卜	/'kærət/	/'kærət/	n. 胡萝卜 / [医] 胡萝卜	'kærәt	n. deep orange edible root of the cultivated carrot plant / n. perennial plant widely cultivated as an annual in many varieties for its long conical orange edible roots; temperate and tropical regions / n. orange root; important source of carotene / n. promise of reward as in "carrot and stick";
CET4_CORE_4444	cashier	n. 出纳	/kæ'ʃɪə/	/kæ'ʃɪr/	n. 出纳员 / [经] 司库, 出纳员, 收支员	kæ'ʃiә	n. a person responsible for receiving payments for goods and services (as in a shop or restaurant) / v. discard or do away with / v. discharge with dishonor, as in the army
CET4_CORE_1636	cassette	n. 盒式录音带；盒子	/kə'set/	/kə'sɛt/	n. 盒式磁带, 珠宝箱, 暗盒 / [计] 字盒	kæ'set	n. a container that holds a magnetic tape used for recording or playing sound or video
CET4_CORE_1637	cast	v. 投，扔，抛；浇铸	/kɑːst/	/kæst/	n. 演员阵容, 投掷, 铸件, 预测, 特性 / vt. 投, 掷, 抛, 脱落, 铸, 使弯曲, 计算 / vi. 投, 计算, 浇铸成型	kɑ:st. kæst	n. the actors in a play / n. the distinctive form in which a thing is made / n. bandage consisting of a firm covering (often made of plaster of Paris) that immobilizes broken bones while they heal / n. object formed by a mold
CET4_CORE_1639	cat	n. 猫，猫科，猫皮	/kæt/	/kæt/	n. 猫, 恶妇 / vi. 呕吐 / 计算机辅助教育, 计算机辅助测试, 计算机辅助翻译, 计算机辅助排版 / [计] 计算机辅助教学, 计算机辅助翻译, 计算机辅助排字, 计算机辅助测试	kæt	n. feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats / n. a spiteful woman gossip / v. beat with a cat-o'-nine-tails
CET4_CORE_1645	cave	n. 山洞，洞穴，窑洞	/keɪv/	/kev/	n. 洞, 穴 / vi. 凹陷, 塌落 / vt. 挖洞, 使凹陷, 损坏...的基础	keiv	n. a geological formation consisting of an underground enclosure with access from the surface of the ground or from the sea / v. hollow out as if making a cave or opening / v. explore natural caves
CET4_CORE_1658	certain	adj. 确实的；肯定的	/'sɜːt(ə)n; -tɪn/	/'sɝtn/	a. 确定的, 某一个的, 必然的 / [法] 确凿的, 无疑的, 可靠的	'sә:tәn	s. definite but not specified or identified / a. having or feeling no doubt or uncertainty; confident and assured / a. established beyond doubt or question; definitely known / a. certain to occur; destined or inevitable
CET4_CORE_1659	certainly	adv. 一定，必定；当然	/ˈsəːt(ə)nli/	/'sɝtnli/	adv. 确定地	'sә:tәnli	r definitely or positively (`sure' is sometimes used informally for `surely')
CET4_CORE_1662	chain	n. 链，链条，项圈	/tʃeɪn/	/tʃen/	n. 链, 枷锁, 束缚 / vt. 用铁练锁住, 束缚, 囚禁	tʃein	n. a series of things depending on each other as if linked together / n. (chemistry) a series of linked atoms (generally in an organic molecule) / n. a series of (usually metal) rings or links fitted into one another to make a flexible ligament / n. (business) a number of similar establishments (stores or restaurants or banks or hotels or theaters) under one ownership
CET4_CORE_4233	chaos	n. 混乱， 紊乱	/'keɪɒs/	/'keɑs/	n. 大混乱, 混沌 / [化] 混沌; 浑沌	'keiɒs	n. a state of extreme confusion and disorder / n. the formless and disordered state of matter before the creation of the cosmos / n. (Greek mythology) the most ancient of gods; the personification of the infinity of space preceding creation of the universe / n. (physics) a dynamical system that is extremely sensitive to its initial conditions
CET4_CORE_1671	chapter	n. 章，回，篇	/'tʃæptə/	/'tʃæptɚ/	n. 章, 篇, 重要章节 / [计] 章; 段	'tʃæptә	n. a subdivision of a written work; usually numbered and titled / n. any distinct period in history or in a person's life / n. a local branch of some fraternity or association / n. an ecclesiastical assembly of the monks in a monastery or even of the canons of a church
CET4_CORE_127	character	n. 角色	/'kærəktə(r)/	/'kærəktɚ/	n. 个性, 字符, 人物, 性质, 品格, 资格 / [计] 字符	'kærәktә	n. the inherent complex of attributes that determines a persons moral and ethical actions and reactions / n. an actor's portrayal of someone in a play / n. a person of a specified kind (usually with many eccentricities) / n. good repute
CET4_CORE_846	characteristic	n. 特点	/ˌkærəktəˈrɪstɪk/	/,kærəktə'rɪstɪk/	n. 特性, 特征, 特色 / a. 特性的, 特有的, 有特色的 / [计] 阶; 指数	.kærәktә'ristik	n. a distinguishing quality / n. the integer part (positive or negative) of the representation of a logarithm; in the expression log 643 = 2.808 the characteristic is 2 / n. any measurable property of a device measured under closely specified conditions / a. typical or distinctive
CET4_CORE_128	characterize	v. 以……特点	/'kærəktəraɪz/	/'kærəktə'raɪz/	vt. 描绘...的特性, 刻划...的性格	'kærәktәraiz	v. be characteristic of
CET4_CORE_129	charity	n. 慈善（行为）	/'tʃærətɪ/	/'tʃærəti/	n. 慈悲, 博爱, 慈善团体, 施舍 / [法] 宽大, 宽恕, 慈善机关	'tʃæriti	n. a foundation created to promote the public good (not for assistance to any particular individuals) / n. a kindly and lenient attitude toward people / n. an activity or gift that benefits the public at large / n. an institution set up to provide help to the needy
CET4_CORE_1676	cheap	adj. 廉价的；劣质的	/tʃiːp/	/tʃip/	a. 便宜的, 不值钱的, 可鄙的 / adv. 便宜地	tʃi:p	a. relatively low in price or charging low prices / s. embarrassingly stingy
CET4_CORE_130	cheek	n. 脸颊	/tʃi:k/	/tʃik/	n. 颊, 厚颜, 脸蛋 / [医] 颊	tʃi:k	n. either side of the face below the eyes / v. speak impudently to
CET4_CORE_1679	cheerful	adj. 快乐的，愉快的	/'tʃɪəfʊl; -f(ə)l/	/'tʃɪrfl/	a. 快活的, 高兴的, 兴高采烈的	'tʃiәful	a. being full of or promoting cheer; having or showing good spirits / s. pleasantly (even unrealistically) optimistic
CET4_CORE_1691	childhood	n. 童年，幼年；早期	/'tʃaɪldhʊd/	/'tʃaɪldhʊd/	n. 孩童时期 / [医] 儿童期	'tʃaildhud	n. the time of person's life when they are a child / n. the state of a child between infancy and adolescence
CET4_CORE_1692	childish	adj. 孩子的；幼稚的	/'tʃaɪldɪʃ/	/'tʃaɪldɪʃ/	a. 天真的, 孩子气的	'tʃaildiʃ	s. indicating a lack of maturity
CET4_CORE_1701	chop	v. 砍，劈；切细； v. 砍	/tʃɒp/	/tʃɑp/	n. 肋条肉, 排骨, 砍, 戳记, 商标 / vt. 剁碎, 砍, 切击, 割断 / vi. 砍, 突然转向	tʃɒp	n. the irregular motion of waves (usually caused by wind blowing in a direction opposite to the tide) / n. a small cut of meat including part of a rib / n. a jaw / n. a tennis return made with a downward motion that puts backspin on the ball
CET4_CORE_1702	Christian	n. 基督教徒；信徒	/'krɪstɪən; -tʃ(ə)n/	/'krɪstʃən/	n. 基督徒, 正派人 / a. 基督的, 基督教的	'kristʃәn	n. a religious person who believes Jesus is the Christ and who is a member of a Christian denomination / a. relating to or characteristic of Christianity / a. following the teachings or manifesting the qualities or spirit of Jesus Christ
